full_text,group,perplexity,native_ppl
"Former British Prime Minister Churchill once said

""success consists of going from failure to failure without loss of enthusiasm.""

Is the failure an important role in the pursuit of success?

Nowadays we live in a world where if we do a mistake mostly of the time, we take it as the worst thing of our lives. But we couldn't know that these kind of failures could makes us grow up and living the life as the best way; knowing how to approach it. That's why wise folks like the Former British Prime Minister Winston Churchill; made public this question, ""Is the failure an important role in the pursuit of success.""

Thinking trough the question, most of the people think that fail such as, in the work, in the school, or playing a random sports; could be a sign that we didn't born to do that kind of activities and we regret cause of those. But I am very agree that we learn from the mistakes, because that make us grow up and being better persons each day; each person have to take these problems as a way to find a solution, because we have to challenge us ourselves. We are very different each other and we have differences, but also we have hidden talents and try to deal with it; failure is part of the process. That's the base of the success.

Failure without loss of enthusiasm is the base of the success; On the other hand we do not have to loss the enthusiasm, if we fall down once we have to stand up again saying that I will not make the same mistake. I have read books of authors relating their lives, of their biography; and is very interesting how they have fallen down, but they have known how to stand up and they've reached their goals without losing the enthusiasm. I do not have many information about the Minister Winston Churchill, but l am pretty sure that he might had some failures during his life, and now he is telling us how to overcome the bad waves trough this quote.

Today many companies want experienced workers, because they do not want to deal with new people. In my opinion, the managers of these companies should do something to respect, should do something like ""this is a new job for you and I know that fail is good because we learn and feed up our success in our lives."" That's the best way to enthusiasm the people who needs an opportunity in the society. We have to recognize we are not perfects and we should know that every fail we do, it is a signal that the next time it is a good opportunity to procedure it better.

Many resources like, magazines, encyclopedias, journals, documentaries, or movies; most of the time tells about people who grew up in poor places and now they have a good life and most of them are very famous; it's called hard work, nobody is going to stop us because we have strengths to make a big difference into us and into the society. Nonetheless we have to be humble and honest with the people around us; all these people knew how to overcome the problems because is the progress of learning or better said pursuit of success.

The parental influence is a big deal with the pursuit of success, as l see the parents play a role very important trough our lives when we are little kids running around the house. One example of this is, when we go to the school and play soccer with our friends and every time our team win the competition, but once is the final and that time we lost; consequently we feel very depressed and we do not want to talk with anyone. In that exactly moment the parents have the responsibility to listen us and giving us advice such as, ""failure is part of the progress, this time you lost but you learned from the new mistakes; the other team probably have already learned about their mistakes that's the reason they won."" Not only the parents, we have friends who supports us; maybe of different way, but still being a kind of help from them. That's the correct way to learn from these kind of mistakes, creating new challenges and take help from the other when it is necessary, if we want to overcome.

In my humble conclusion, the failure is not bad at all; depend the people who wants to overcome the difficulties and see the direction to the success like many person have done. We know the life is not easy, but no one has said impossible, so the life are challenges; if we really want to to get the success, sometimes for that we gotta have some failures in our lives, Also we are not alone, there a lot of good people around us trying to help us. As I said before, the enthusiasm is part of the progress too; however, trough history have had events explaining that many of the constructions or discoveries have been for a failure. So do not give up and remember that from a big mistake could have a big discovery as several people have done. Also the Minister Winston Churchill was very wise with this quote trying to help the people who gives up at the first time; giving them a cause to always stay up and pursuit of success of our lives.                            ",human_esl,2.44004161445116,50.16020202636719
"Former British Prime Minister Winston Churchill once said that ""success consists of going from failure to failure without loss of enthusiasm"". I absolutely agree with that statement, because in my opinion I see success as a goal that everyone on this earth should somehow reach to. However, it's not that easy and not everyone is able to to that.

For example, my father is a successful business man by helping others and our family, he has done a lot for me. He also took risks and failed multiple times in order for him to be successful in life. Not just because he has a lot of money, because otherwise not every rich individual is successful. You must fail in order to better yourself and learn from your mistakes, because that will benefit you in the long run.

For me, I want to be a successful business man, just like my dad. I also want to travel around the world, and gain knowledge. but my goal for know is to pass all my classes with a high GPA, to show my parents and myself that I can do it. Yes, I failed one of my classes before but I didn't give up. As Winston said ""success consists of going from failure to failure without loss of enthusiasm"". I'm going to keep working hard in order to graduate and chase my dreams, just like my father did.

In the conclusion, I think that Winston said a true statement. I personally agree with him, because in order to be successful in life you will either need to learn from your personal mistakes or others. That's honestly what I am doing right now, since I'm still a teenager. Learning from others help you develop new skills and knowledge, especially from the old generation.                           ",human_esl,2.104382815173424,19.364089965820312
"Yes, I agree with Churchill's statement, because it is true that failure is one of the ways to get better from that failure.

Also failure is a common thing that happens to people, and it also help us to learn better from the mistakes, then giving up. For example my friend Generic_Name, he had 20 dollars in his pockets and he went to a game store to get the news video game at was only 25 dollars. But there was even a new updated on a game that he already have, and it was 10 dollars. And he won't get paid back until two weeks and the updated won't be availed until next week. so he went bought the updated game, but he didn't knew there was a sale on the new game on the online store that was only 16 dollars. But now he sometimes check to see if there any sales or deals before he goes to the store.

For another example a old man said he bought a new car but realize it was missing some pieces. Then he started to look round the internet to see if any of the parts that he needs are buy able. So far there wasn't a whole all of the items for the car. but he didn't stop giving up that easily. But one day he find all the parts and fix his car.

Also I had a friend who was going to the park, but forgot where is the park is and sometimes forget how to get back. Because he takes along way back home and to the park. Which he should take the short cut like I tell him, but he doesn't care, he like long walks. but one day he designed to take the short path thought the area, and he kinda like it its easier get to places for him. So he told me and he felt sorry that he didn't listen to me first, but I forgave him. And now he even listen to other people too like friends, and family too.",human_esl,2.952451877454149,48.035892486572266
"churchill's statement about the important role that failure plays in the pursuit of success? Success consists of going from failure without loss in enthusiasm. I think that churchill's is wrong about that failure of the plays in the pursuit of success because not many people are failure of there success and many people are in inspired from what they are going and so many people are pursing a failure.

Firstly, not many people are failure of there success. For example people that are failure is not succeeding in doing something else. Lets say that student that goes to school that they don't want to succeeded in there education. That they don't want there education for college or a university if they don't succeeded . Another example is if you are not succeeding then you can't do something just as outcome.

Secondly, many people are inspired from what they are going to succeeding. For instance people are are working or getting a job they have to be inspired of there job they have to succeeded in what they are going. They have to love they job or do a better to succeeded in there job. If you succeeded in your job you might get a raise.

Thirdly, so many people are pursing to failure. They don't want to pursuit anything because if they do then they are not succeeding in doing something else. for example if a students want to graduate on time with there class mates they he has to get good grade pass the sol then he has to succeeded in school. They have to be enthusiasm meaning they have to be inspired.

Iin conclusion Winston churchhill's is a failure of the plays in the pursuit because not many people are failure that who want to success and many people are inspired from want there are going and finally so many people are pursing to failure.",human_esl,2.1878825032158464,54.58173751831055
"You can began from the back failing and failing, but if you don't lose your hope you can be very successful in life. Although some say that success is not based on failing many times without giving up. Actually, success is based on failing and failing many times without giving up because some people that had failed many times in the past without giving up they became very successful in the future. Also, because failing many times gives experience to try more hard the next time to make better the thing that you had been failing you.

Those who believe that success is not based on failing many times without giving up have their reasons. They believe that success is began from the beginning doing the things better and better to make it perfect. Also they believe that success is based on doing the things in order to get better and better without falling to become the most successful person in life.

Actually, success is based on failing and failing many times without giving up because many people that had fail many times in the pass they became very successful in the future. One example of that it can be my uncle Generic_Name he came to the united states when he was 31. When he came here he wants to have a car, my mom told him that first he has to get his driver license in order to drive. My uncle studied the questions for the driver license only for three months. When, he feels that he was ready he went to the DMV to try to pass the test , unfortunately, he didn't pass the test he got a lower score in the test. Weeks later he went again to try and he failed the test again. I saw that he was sad because he didn't pass the test. I told him that he don't have to be sad because he had one more chance. He already had fell two times he began to worried because if he don't pass the test the third time he had to pay classes to study the questions. My mom talk to him many times she told him that he don't have to give up the only thing that he had to do is to try to remember the questions that he get wrong and studied that questions and try do do it better the next time. That day my uncle got brave and he study the questions all day. Then, the other day he went to do the test again and he pass it with a perfect score he got all the answers right. He was really happy because the most hard thing for him was to pass the test part for the driving part he wasn't worried because he already know how to drive. After that when he got his license a friend of him told him that if he wants to work in his company driving trucks , my uncle told him that he wants to work in his company, but the problem was that he doesn't have the right license to drive the trucks. When he got home my mom told him that if he wants to work in that company he had to get the commercial driving license. He had to study another questions in order to pass the test. My uncle studied the question for a few days. Then, he went to the DMD to try to pass the questions but he din't pass the test the three times that he went. He Told me that he was very disappointing with himself. I told him that he had failing many times that test but that doesn't mean that he has to give up. Months later he pay for the classes and he went to the DMD again and he pass the test. Now he has his commercial driver license and he had his own company of driving trucks. I think that if my uncle wouldn't fell those test many time he probably will not understand that only because he fail many times he can't be a successful person.

Also, success is based on failing many times without giving up because failing many times gives experience to try more hard the next time to make better the thing that you had been failing you. I can be one example of that, when I came to the US and I went to the school for the first time all the classes that I had were very hard for me because I did not understand the language and what the teachers were saying when they were explaining the class. All the times that we had a test I studied hard trying to memorized some of the notes that the teacher game to study, but

I fell and fell all my tests and quizzes. It was so hard for me because I did not understand what the question was asking about it. But one day I sat down in my bed and I said to myself "" only because I had fail to many times doing my tests doesn't means that I had to lose my hope or give up. After that everything that i don't understand

I try to translated to my own language. When I began to to that I began to learn more and more and when I fell the test again I was getting more experience because I try to annotate what I did wrong and for the next time I was going to do it better. I think that if I had gave up when I fell to many times I probably will not be here writing these essay. Now that I had learned a lot of things I'm proud of myself and because the teachers had told me that I had been progress a lot. I believe that only because you fail many times doesn't mean that your gonna lose your hope and not be successful.

In conclusion, I believe that success is failing and failing many times without giving up because if you fail doesn't mean that you can't be successful in the future. Also because failing gave you experience to learn what you did wrong to do it better the next time. However, those who believe that success is not based on failing many times without giving up have their reasons. They believe that success is began from the beginning doing the things better and better to make it perfect. Also they believe that success is based on doing the things in order to get better and better to become the most successful person in life.            ",human_esl,2.4033038367141684,22.75794219970703
"I agree with Prime Winston Churchill; in he saying there is a lot of true and motivation. Failure is the most important element in the pursuit of success. Being successful is not a easy thing for anyone; there is a journey that you have to get through with many obstacles that you may fail at the first time. Also, no matter how many times you fail, you shouldn't give up on you want to do. When you continue to fail, your learn a lot from this mistakes or problems. The better thing are never easy to secure; we always make mistakes, but never too late to start again. As Winston once said ""success consists of going from failure to failure without loss of enthusiasm'' This statement is most certainly true if we are welling go put in the effort to past though feature and attain real success.

If you really want something you going struggle for that and effort the most you can. Everyone who is successful has been through things that has caused them to fail in something the admired dearly, but remember you should never lose hope; mistakes allow you to view your challenge from a different perspective. Failure is only an opportunity to begin again, only this time with a better plan and more understanding. Failure is an unavoidable obstacle, so you must be ready to affront and learn about it. Look examples about people who don't lose hope and keep trying until they did it, and see that these people are representation of success. See the mountain they've claimed and look to it for inspiration and all they sacrifice.

In conclusion, we come to learn more from our failures and difficulties than from our successes. Failure can bring us to better ourselves and begin our plans once more, this time more wisely. If everyone was to successes in their first try, we would not feel accomplished in the presence of success. The most important message to take from these quote is that after you have acknowledge both why failed and how it made you feel, you must attack the obstacle again with enthusiasm. Success it is hard work, perseverance, learning, studying, sacrifice and most of all love of what you are doing or learning to do.",human_esl,2.469737783465956,55.68004608154297
"I am agree with Churchill's statement about the important role that failure plays in the pursuit of success, He said ""The success consists of going from failure to failure with out loss of enthusiasm"", and that really true , if everyone do not fail and try again, then they will not feel the pride of success and the pride of themselves. And here is 3 reasons, why did I agree with Churchill's statement: because people need to have attempt, patience, and self-confidence.

First, for everyone to be a successful, they need to have attempt and to try again and again. Do not stop trying, because if everyone is not trying there will be no success. Everyone has to try one time, two time, and more until they achieve their goals and be successful in the future. Also, try to not feel dissatisfaction from everything if you fail, when people try again they achieve their goals. And the failure create success

Second, for everyone to be a successful, they need to have patience. Everyone need a patience because they may encounter a lot of disaster in their life, but with patience everyone will arrival their dreams and be a successful person. Do not care about what people taking said , make their negative words to enthusiasm to complete your march. Do not never give up, be patience with difficulty disaster.

Third, for everyone to be a successful, they need to have a self-confidence, self-confidence is when anyone do something that they believe that is the right thing to do. And it is the most impotent thing everyone should have. Also, with belief and self-confidence everyone will make their dream true. A hope support self-confidence, and

Self-confidence reinforcements for your ambitious.

In conclusion, I am agree with Churchill's statement about the important role that failure plays in the pursuit of success, and here is why did I agree with Churchill's statement: because people need to have attempt, patience, and self-confidence. I am sure that when people try again, they will not loss enthusiasm and they will achieve their goals. make sure everyone do not surrender easily, try again. ",human_esl,2.2064142869142795,30.32889938354492
"Do you think failure is a good thing or bad thing? Well, what a British prime minster ones said""success consists of going from failure to failure without loss of enthusiasm"". Some people may think this is bad thinking because of how hard you try,but you have no success at the end. Yes,i agree with the statement about the important role that failure plays in the pursuit of success because of these three reasons,failure makes me better than i was at first,never giving up without motivation ,and be able to over come that obstacle that i work so hard for. My first reason, of why failure is a good thing because it makes every body better at what they started with. For example, when i first started learning how to ride a long board i was very afraid that i would fall and hurt myself. At first i really terrible and failed over and over again. Until one day my friend came over my house and showed him how i would do it. But once again i fell off my long board crazy like. Then my friend started to laugh but in a funny way,so i also stared to laugh too. I ask him why he laugh at me,he told me"" i remember at was like you when i stared to learned long board"". He also told me he was really proud of me not giving up and failing. what i understood of what he was trying to tell me is that failure can make me better from having that kind of enthusiasm in my spirit. related back to my first reason is that not just giving up,but having a motivation every time i do anything to keep going. In order to have that kind of motivation of getting out of bed and doing what you want to accomplish at the end of the day is looking up to someone who helps you get to work or hustle i can say. For example, famous people who did or was successful in life like Bill gates who found the gold rush,Arnold the best body builder of all times,and Stan lee who invited the marvel universe. All these people was in our shoes before they became famous. They can motivate us by what people probably said to them like ""no"" or ""it can not be done"". They did not listen to adorers Sayers would though that never would happen. My final reason of why failure is a good thing is to over come any obstacle that can get in your way. For example, the time when i was fifteen years old i had a problem with one of my classes in school where i had to learn to stay away from people who were not good influence on me. At first they looked like good people,but when i started to notice that they were hiding something from me i was really currouse what was it about. Until one day i was with my best friend in his room just chilling and later on he showed me on his phone what i never though they would do. I was really dissapionted what they were doing beyond my back. So on that day i had to over come my obstacle of not making friends with anybody who looks nice or their appraise. In conclusion i do agree with the British prime mister Winston Churchill quote that says ""success consists of going from failure to failure without loss of enthusiasm"". because of these three reasons failure makes every body better,never giving up without motivation,and lastly over coming any obstacle that can be on road to success. something that i always believed in is ""no pain,no gain"".                 ",human_esl,2.5850192328034285,45.03425216674805
"Most success story's always have failure in them whether its a sport or a man trying to get his dream job.

There will always be ups and downs to achieving something but even if you fail thats just god seeing how bad you want it, Its like the quote stated by the great Michael Jordan; "" Ive missed over one hundred game winning shots but the ones I did make is because I learned from the ones i missed"", Donald Trump has filed for bankruptcy over 6 times because his business failed But look at him now he is one of the richest business man on earth and hes also the unites states president.

First, People tell stories about successful people everyday and why they are successful, But i bet you there favorite part of that story is what caused them to be successful and thats most likely the failures. i grew up with athletes in my family, so we had a lot of motivation if my older brother can out run me i have to practice so next time we race i can outlast him and thats the beauty of a success story how did they get to that level.

Second, You can hate failure all you want but if you like being successful you have to endure the failure because failure doesnt mean you give up It means your learning, Your gaining knowledge about your goal so on your next try your gonna do better than your last and thats one step closer to reaching your goal.

British Prime Minister Winston Churchill Lost a great war and people hated him but he learned from his mistake and when Adolf Hitler tried to invade the country he came up wit D-day, which defeated the biggest evil dictator this earth has ever seen and people went back to loving Winston.

Fourth, I am not from this country I came here when I was seven I didnt know how to speak English i felt like it was very hard, What motivated me was school i had all these generous people wanting to help me so i tried my best everyday I failed way to many times but i never gave up because i knew that if i learned how to speak English my mom and the people that motivated me would be so happy. I failed multiple times trying to speak English but when i accomplished I looked back and i thought my favorite part about learning English was failing because it pushed me even more to be successful I learned more than just speaking the language i learned to never give up.

Finally,In life there will be obstacles you have to get around to accomplish your goal failure will be a big factor in your path but once you get around failure you would have accomplished and learned what it feels like to fail and never give up, Once you reach your goal you will look back and enjoy the times because success will make you appreciate a lot in life and failure is a lesson not a roadblock.",human_esl,2.960826702562076,54.59981536865234
"I agree with Winston Churchill that success consits and failing many times.

One reason is that if you fail, that is going to make stronger for the next time. It's like a game; you are going to do whaterver it takes to gain the game. If you do not do it in the first round, it's going to be the second and you'll do even better. A lots of people think that if they don't do it in the first time, that's going to be it. They don't realize that if they just keep going they're going to get there, and be success. Wouldn't it be great if we didn't have to fail? but that's how it's some times. We have to accept it and keep trying. Life is fool of problems, but we just have hang in there and keep trying and get where we want.

Another reason is that never loss of enthusiasm, that's the most important reason of all of this. if we don't have that exclusive word is like life does not make sense at all. For example, I used to have this friend that his mom wanted him to be a doctor, but he didn't want to be a doctor. He wanted to be a teacher. Farthermore, he study to be a doctor. He wasn't that good but that was what his mom wanted. The second year, which was even harder he just stop. He talked to his mom saying that was not for him. He did not have any enthusiasm on that career, so he fanilly started classes to become a teacher. now, that was for him. He did so much better, good grades and excellents jobs. In short, he never lost the enthusiasm to be a what he wanted.

Some people migth say that you don't have to fail, that you have to be success all the time. They migth say that is not ok to fail. However, that's not true, you can fail it's going to make you strong. you are going to have experience and you're going to do things so much better. If you can't do it in the first then, go for the next, and next until you can finally make it.

In summary, success consist and failing many times.",human_esl,2.3823782932405644,33.544219970703125
"Generic_Name

Generic_Name

3rd period

11/08/2018

Former British prime minister Winston Churchill once said ''success consists of going from failure to failure without loss of enthusiasm. you learn from your mistakes every time you fail in your live. you keep trying hard till you achieve what you want and studied hard for in life. failure leads to success and it is important for everyone to fail in life, failure plays an important role in our daily lives. failing does not always mean it is the end of the world you have chances in life to keep trying hard . everyone has always an experience of failure in life nobody every succeeded without failing in their lives.

First when you fail sometimes you get disappointed and say am never going to succeed in life but when you see the mistake you did the first time you try hard until you pass it. for example last year i failed my world history exam i was so disappointed that i did not want to retake again but our teacher gave me the paper back to see what i did wrong i saw that i did not read the question.

from that day on i began reading my questions and i got the highest grade in class. i learned i should always read my questions before answering because if i do not read i will fail again and i did not want to retake the test again, when i read the question and i finally began to understand the question. i learned that i should always read my questions even if am in a hurry to go and it does not matter the situation reading a question is important. i learned that guessing is not good sometimes it results in failing, i should study the night before a test.

Second a person should always learn how to study hard on everything you are given even if it is hard just try your best. last year when i gave my mum my world history final exam results she told me that i should try hard and she knows i can pass the test i told her that i will but am scared to take it again. my mum made sure that i studies every day and one day when i stayed after school for extra help. i also achieved passing this world history by trying my best to understand what the question is asking . paying attention in class also made me pass not only the final exam but also the class.

when i passed this exam i was so excited because i studied hard to get at least a eighty nine on the final exam and i was also passing the class and i was understanding my work i was also on top of my assignments.

Third failing something you took for the first time is not a bad thing it tell you that you need to keep working hard. for example one day i came back home crying and my mum asked what was wrong and i told her am still failing the world history exam. she told me that failing does not make me dumb it simply tells me that i need to correct my mistakes. she also told me that as a kid she also was failing her classes but she tried hard and hard and she now is very successful at wok. i also asked her how can i be successful? she told me that keep trying your best even if it is not your best accomplishment. she also told me that she would always be proud of me because she sees me working hard and trying to do my best. when i finally studied a lot and re-took the same test and passed it i was very proud of myself and said failure always leads to success.

however, some people may say that failure does not play a big role in your life because there are other ways to suceed. you will always suceed anything in life withour failing, you do not need to work hard for what you want and you can always achieve everything as long as you do it. but they are wrong because failure is always the number one thing that leads people to sucess. failing leads you to try hard in life you learn from your mistakes. when you fail it does not mean it is the end of the world. you keep trying hard till you achieve what you want and studied hard for in life. failure leads to success and it is important for everyone to fail in life, failure plays an important role in our daily lives.",human_esl,2.38470904551354,26.689184188842773
"Failure is a simple thing that everyone use to get. some people are loss of enthusiasm but some people they do not by keep trying. In my mind I agree with "" success consists of going from failure to failure without loss of enthusiasm."" this is very important thing that we might think about, The reason why I agree whit this statement be cause of failure brings me a improvement, success.

I always improve myslef when I get a failure. Last year, I was in high school in New York, it was my first year for studying in America. because it was my first time so I fail a tasting so many tests, I could not talked to any friends and I also could not made friends. everything were so hard for me to pass or event talking whit someone, so I keep continued stady more English skill. Right now a year pass, my English is batter than first time that I got here.

Failure make me stronger and bring me success. I got a lot of problems last year, so

I was thinking about go back to Thailand but I always tell myself ""don't give up Generic_Name,you can try it again, you can do it, you will get it"" and I believe myself. I did not go back to Thailand and I got a lot of new things make myself stronger.

the Failure is important role in life. We get success form leaening from our makestake, we improve everytime that we fail. If we give up and walk away from our failure,than we are just a losser.        ",human_esl,2.5778380675527024,88.34203338623047
"How do you reach you'r goal of success without learning form mistakes? exactly, you don't. I agree with Churchill statement beacause from experience I have learned along the way their will be failure.

I think of this qoute being about a little kid trying to learn how to ride a bike, he keeps trying and trying until he finally learns how to ride a bike.

Over the years I have struggled a lot in my eduaction, fell into the wrong type of crowd, having a lot of abences and those actions led to consequences. I ended up failing my freshamn year, It made really behind and I struggle to keep my movation high. I switched schools every 2 years due to some family problems and that just kept being a habit to the point that I didn't even want to try in school knowing I was going to move the following year. I kept getting bad grades. Then, came my Junior year of highschool and I moved again. This time I realized Im really behind in my education, so I told myself that I needed to put my best effort into my schooling. I tried so hard in every class, studied for every test that their was and didn't try to give up. There was a point I almost did becuase I kept failing and doing not well in my classes. I kept reaching out for help for someone to get me movtaional help, luckly, I found help and I checked that off on my list of things I needed to accomplish. Once I was back on track with my studies, I tried even harder. I tried new methods on studying, trying to learn how to remember things and all these simple stuff that were making me. Even though not many kids enjoy getting up so early to go to school I tried my best to get a good night sleep and be prepared for the next school day. Now, Im in my Senior year of highschool, this year is very stressful becuase this is the year you find what your interested in and make that into a career. Im interested in joiining the military, so that is my next goal on my list. In order to do that goal I must graduate from highschool and you can't graduate without passing classes. So Im trying my best in every classes no matter how stressful I am. luckly, I am passing every class of mine and passing every test that I take. Now Im only a couple months away from walking that stage. Senior year comes with a lot of exciting events and Im glad I get to exprience that.

In conculsion, Hard work comes a long way and learned that I gotta work hard to get to where I wanna go. There may be some poeple or things trying to stop you but that shouldn't let you trying to give up. I learned from my errors and failures and I made a soultion out of it and it got me to where I wanted to be.                       ",human_esl,2.9067493581066706,46.49824523925781
"Former Bristish Minister winston churchill onces said ""sucess consist of going from failure to failure without loss enthusiasm. Some people agree because if you failure without lossing enthusiasm, for a next time you can work better by trying harder next time. For example Generic_Name is doing a test but she thinks that she is going to fail the test and she gets and 80% but she says she is going to try all over again because she is not going to loss enthusiasm.

For a next time you can work harder by making good choices For example Generic_Name wanted to work in a laboratory but he was working in a hospital, Generic_Name didnt know what choice make but he really wanted to work in a laboratory, he didnt lose enthusiasm that he could of do what ever he wanted to be if he study what he wanted to do.

Secondly,Some time it consist in not lossing the hope, sometimes you need to not loss the hope that way you can think better and be positive all the time and not to loss enthusiams that fast, when you want somethibg you can get it but it all consist in not losing that positive and hopeness.

Although, If a person wants to sucess in life, the person have to follow the dream that he wants too by studying and working harder and harder everyday and never to give up, always be posotive and never lose enthusiasm knowing that you can do it

In conclusion,

Everything consist in never loss enthusiasm and stay positive all the time working harder and making good choices but also do the best you can.     ",human_esl,2.2357298966365104,84.46639251708984
"A former prime minster named Winston Churchill has this inspirational quote of how '' success consists of going from failure to failure without loss of enthusiasm.''

What Churchill is trying to say is being successful is not a easy thing. There are people that have to get through with many tough obstacles that may fail at first time.

Many will think of you as failure but will be proven wrong otherwise. The question is are you ready for it or are you willing to give up it all.

Failure plays a crucial role in our lives. It happens all the time at school, work, and even at home. We suffer word called failure; a word that means the total opposite of success, being weaken. We fear failure because we don't want others who would want to see in our accomplishments in grieve disappointment. That includes seeing yourself as the loser. That is not true at all each time you attempt to achieve greatly run the risk of falling short,

experiencing embarrassment but don't let get to your head.

Failure is a critical component to your greatest success. But only if you have the right mindset. Failure isn't fatal but instead offers you valuable lessons on the way to achieving your goals.

Those before us who had been remember to be successful had not really been a success for their first time of achievement. People like Albert Einstein and Walt Disney had suffer from great depression of failing so many times in their lives they were almost willing to give up. Einstein couldn't speak fluent English in his years of youth and develop a rebellions nature and his teacher expelled him for that cased. Walt Disney had dreams of building amusement park for families and kids to enjoy but his ideas were stolen and many lawsuit Disney had to cut down which leading him to go rock bottom. They could had called themselves failures and quit in giving up their goals and just moving on. They both failed several times and found the strength to get back up and try again. For not giving up they're names are inspired across the world Albert Einstein is called one of the greatest smartest genius and Walt Disney becomes ones of the most famous people in the world. These people are representation of success and had failed many times but having the will of giving up and just keep moving forward.

Many would argue and complaint that Churchill approach to failure and success is with loss of enthusiasm.

When you worked hard for something and you are not able to do it, make sense that it would be disappointed and demoralized. Failing at something along with not acknowledging your disappointment will allow not you realize why you failed in the first place. These things does seems to happen it is unnatural to ignore feeling of sadden.

However, more the important message to take from Churchill's quote is that after you have acknowledge of how failing make you feel you must find that obstacle like and climb up to the top over again. With renewable enthusiasm and commitment to success. You got to learn how mistakes happens a lot in a lifetime but is is never too late fix what you had done wrong.

Overall, failure can bring us to better ourselves and our challenges once more to a success. Only this time you wise enough to make the right choices. it just like how I inspired of what Churchill had to say and his qutuo a failure is only a success.    ",human_esl,2.885628630265707,75.93779754638672
"Generic_Name.

Introduction:

We can see to simple nudes ayes when some people have the high enthusiams and we can detected if a person are sad, happy, when you talking or with yours expressions to the other people. The people who have enthusiams are the persons who ever have more people in the around whos can help them, so if they see a person sad, they go where him and they try to be happy him again or they asked you how they can help that person, but a person who doesn't have enthusiams they worry about to other people.

People who have enthusiams:

They can to do all whatever they wants, because they are happy.

They can create a grat ideas when they are happy in that moment.

They can help to other person who need help.

They can to be the best in everything.

They can to be happy to ther people who are tired or sad.

People who doesn't have enthusiams:

If you doesn't have enthusiams, you can not do anything.

How you can help to other person if you doesn't have your own enthusiams.

If your enthusiams is bad, don't be alone.

If you don't have enthusiams, you doesn't wants to do anything.

Do you agree with Churchill's statement about the important role that failure plays in the pursuit of success?

No, I'm not agree whith him because, if we failure and failure everytime again, so we enthusiams go to down, but if we failure just one time and the next time we are more preparate, is almost same that happen to me the day nobvemver 19, 2018,

that for see the hour from my phone, some people think that I did cheat in the SOL, but I doesn't need do that for pass this SOL.

Conclusion:

The bad enthusiams not just affect one person, that affect to the people who are in the around because if we can transmit cheerfulness to the other person and the other size the coin, other people can transmit the bad enthusiams I think so, so the person who have a good enthusiams they try to help to the other people. Winston Churchill with that he said, I understand that thing; That person whos failure and failure, are the person more strong because each failure they return more strongers and they do the best job. ",human_esl,2.4851421336230195,57.66095352172852
"Some people may think that it's a great idea to ignore the possiblities of giving up, and the success of life. Once you are growing up, because you then realize the hard work you done after you finish achieving, and put in the excelent job you did to acheive the goals you were looking for. Never give up your goals you have achieved, keep trying til you get the maximum success.

Although, you may need to succeed so you wouldn't lose your euthusiam you need to focus on what you want in life so that way you can continue in what you can to be a successful in life, because football players try and tried so they can be famous as well as you can do it if something keeps you active and involve into something real can get you read to succeed. It may be hard but trying every time it will help you so it can be success. The thing is that if you challenge yourself to grow as a person to be mature about talking things serious and wise a little bit get you to succeed just like you need too.

Therefore, being active in activites will help you want things to achiev just like other people will like their families to do better, hope they get stranger and power, because some people have fea in them to their success real quick to inform their honesty to their bad things can appear, but if the more you acomplish something it will continue to give you the most you want to achieve the goals you may want to get award later on s mny resons for the future.

Also, school helps you be prepared to be success especially to enter into college, because it can also be somthing you may want and need later on. When you finish school you can start thinking about bein intelligent outside in the world. It can be hard but like theirs people are ging through it no matter what. Keep it up my friend you soon with acheve.

In conclusion, I would like to see people achieve their goals, so they can be successful so first look out want you want to invest your time and future. Never give up keep trying so you can reach your success. ",human_esl,2.5321163436758907,78.92111206054688
